imdbId,director_name
210945,Boaz Yakin
211181,Kevin Lima
211281,Inessa Kovalevskaya
211443,James Isaac
211465,David Levien
211465,Brian Koppelman
211492,Marleen Gorris
211653,Roman Kachanov
211653,Glenn Stanton
211729,Fyodor Khitruk
211730,Fyodor Khitruk
211915,Jean-Pierre Jeunet
211933,Joby Harold
211938,Antoine Fuqua
212338,Jay Roach
212346,Donald Petrie
212517,Adam Marcus
212579,Paul Weiland
212604,Hilary Birmingham
212712,Kar-Wai Wong
212720,Steven Spielberg
212815,Thomas Bezucha
212826,Ken Loach
212974,Greg Harrison
212985,Ridley Scott
213121,Allan Moyle
213149,Michael Bay
213203,Paul Demeyer
213203,Stig Bergqvist
213309,Boris Stepantsev
213790,Reginald Hudlin
213847,Giuseppe Tornatore
214388,Michael Davis
214641,Doug Lefler
214730,Ron Mann
215129,Todd Phillips
215369,Yang Zhang
215545,Spike Lee
215750,Jean-Jacques Annaud
216126,Eduard Nazarov
216216,Roger Spottiswoode
216434,Eduard Nazarov
216621,David Hugh Jones
216651,Yoshiaki Kawajiri
216651,Jack Fletcher
216755,Mark Zakharov
216799,Élie Chouraqui
216800,Dominik Moll
217505,Martin Scorsese
217630,Amy Heckerling
217756,Brian Robbins
217788,Imogen Kimmel
217869,M. Night Shyamalan
218043,Barry W. Blaustein
218112,Aileen Ritchie
218182,Barry Levinson
218378,Michael Winterbottom
218388,Robert B. Weide
218817,Peter Howitt
218839,Christopher Guest
218922,Michael Cristofer
218967,Brett Ratner
219233,Aleksandr Tatarskiy
219251,Aleksandr Tatarskiy
219263,David Cherkasskiy
219405,Gary Burns
219653,Patrick Lussier
219699,Sam Raimi
219822,Michel Gondry
219854,Jon Turteltaub
219965,Barry Levinson
220099,Jun Falkenstein
220100,Mike Figgis
220506,Rick Rosenthal
220580,Juan Carlos Fresnadillo
220627,Denis Villeneuve
221023,Steven Okazaki
221027,Ted Demme
221073,Andrew Dominik
221111,Takashi Miike
221218,Daniel Sackheim
221344,Luis Estrada
221889,Bill Eagles
222812,Brian Yuzna
222850,Greg Berlanti
222851,Takeshi Kitano
223897,Mimi Leder
223954,Gregory Mosher
225009,Shozin Fukui
225071,Luis Mandoki
225481,Dave Parker
227005,Jon Favreau
227445,Frank Oz
227538,Robert Rodriguez
227984,Ronny Yu
228333,John Carpenter
228750,Taylor Hackford
228786,Mathieu Kassovitz
229260,Joe Berlinger
229340,Bob Giraldi
229922,Igor Maslennikov
230011,Kirk Wise
230011,Gary Trousdale
230025,Jonathan Parker
230030,Harold Ramis
230512,George Hickenlooper
230534,Josée Dayan
230591,Kevin Macdonald
230600,Alejandro Amenábar
230838,Pat O'Connor
231402,Simon Wincer
231448,Scott Kalvert
231775,Paul Weitz
231775,Chris Weitz
232500,Rob Cohen
233044,Marco Brambilla
233142,Demian Lichtenstein
233298,Curt Geda
233469,Andrew Davis
233687,Fenton Bailey
233687,Randy Barbato
233841,Majid Majidi
234215,Lilly Wachowski
234215,Lana Wachowski
234288,Jan Hrebejk
234354,David Atkins
234805,Volker Schlöndorff
234829,Michael Tollin
234853,Jenniphr Goodman
234940,Lucas Belvaux
234988,Robert Guédiguian
235060,Yimou Zhang
235198,Takashi Miike
235327,Marc Singer
235618,Ben Hopkins
235712,Norio Tsuruta
235737,D.J. Caruso
236019,Jonathan Teplitzky
236027,Anders Thomas Jensen
236216,Julien Temple
236348,Marc Webb
236348,Deborah Kaplan
236348,Harry Elfont
236388,Spike Lee
236447,Frances Reid
236447,Deborah Hoffmann
236493,Gore Verbinski
236640,Erik Skjoldbjærg
236784,John Boorman
237534,Christophe Gans
237539,Silvio Soldini
237572,Sean Penn
237993,Baltasar Kormákur
238112,John Madden
238380,Kurt Wimmer
238414,Bill Speers
238414,Bradley Raymond
238414,Alex Mann
238414,Toby Shelton
238414,Jun Falkenstein
238546,Michael Rymer
238883,Aleksey Balabanov
238924,Peter Care
238948,George Gallo
239234,Éric Rohmer
239395,Lawrence Guterman
239655,SABU
239894,Joe Berlinger
239894,Bruce Sinofsky
239948,Dennis Dugan
239949,J.B. Rogers
239986,Edward Burns
240200,Deepa Mehta
240402,Wayne Wang
240419,Lucrecia Martel
240462,Steve Carr
240468,Steve Oedekerk
240510,Shekhar Kapur
240515,Tom Green
240772,Steven Soderbergh
240890,Peter Chelsom
240900,Dewey Nicks
240913,François Ozon
241025,Mira Nair
241303,Lasse Hallström
241527,Chris Columbus
241760,Ed Decter
242193,Larry Clark
242252,Charles Shyer
242423,Danny Leiner
242445,Andrzej Bartkowiak
242508,James Toback
242587,Michael Cuesta
242653,Lana Wachowski
242653,Lilly Wachowski
242998,Jamie Blanks
243017,Richard Linklater
243133,Joel Coen
243135,Laurent Firode
243155,Sharon Maguire
243232,Milcho Manchevski
243255,Catherine Breillat
243493,Francis Veber
243508,John Putch
243585,Rob Minkoff
243609,David L. Cunningham
243655,David Wain
243664,Mike Nichols
243736,Michael Lehmann
243759,Cory McAbee
243862,Lone Scherfig
244000,Les Mayfield
244244,Dominic Sena
244316,Edward Yang
244479,Jan Sverák
244970,Tony Goldwyn
245046,Gillian Armstrong
245171,Werner Herzog
245238,Léa Pool
245280,James D. Stern
245280,Don Kempf
245407,John McKay
245429,Hayao Miyazaki
245562,John Woo
245574,Alfonso Cuarón
245674,Steve Beck
245686,Dennie Gordon
245712,Alejandro G. Iñárritu
245803,Paul Hunter
245844,Kevin Reynolds
245891,Eric Hannah
245929,Wen Jiang
245943,Dale Resteghini
246134,Peter Cattaneo
246460,Lee Tamahori
246464,Barry Sonnenfeld
246498,Takashi Miike
246500,Chris Ver Wiel
246544,Peter Hyams
246578,Richard Kelly
246592,Greg Pritikin
246628,Neal Slavin
246641,Rocco Urbisci
246643,Rocco Urbisci
246645,Rocco Urbisci
246677,Tom Tykwer
246765,Raoul Peck
246772,Sandra Nettelbeck
246894,John McTiernan
246989,Gregory Poirier
247196,Julian Schnabel
247199,Henry Bean
247380,Agnès Varda
247425,Todd Field
247444,Jesse Vaughan
247586,Fabián Bielinsky
247638,Garry Marshall
247745,Jay Chandrasekhar
248190,Hal Hartley
248667,Michael Mann
248752,Ted Demme
248808,Ralph Eggleston
248845,John Cameron Mitchell
248912,Mark Jonathan Harris
249131,Olli Saarela
249380,Virginie Despentes
249380,Coralie Trinh Thi
249462,Stephen Daldry
249478,Harold Becker
249893,Harry Sinclair
250067,Miles Swain
250081,Todd Solondz
250202,Julie Davis
250223,Alain Chabat
250224,John Stockwell
250258,Oliver Hirschbiegel
250310,Rob Pritts
250323,Scott McGehee
250323,David Siegel
250440,Karen Disher
250440,Guy Moore
250468,Kaige Chen
250478,Cesc Gay
250491,Saul Metzstein
250494,Robert Luketic
250687,Jerry Zucker
250797,Adrian Lyne
250809,Barbet Schroeder
250934,Billy Crystal
251031,Daniel Minahan
251075,Ivan Reitman
251114,Gregory Hoblit
251127,Donald Petrie
251160,Nick Cassavetes
251333,Vasiliy Livanov
251654,Stan Lathan
251736,Rob Zombie
251739,Lionel Coleman
252028,Mike Mitchell
252076,Wayne Wang
252299,Gregor Jordan
252444,Phillip Noyce
252480,Tim Blake Nelson
252501,Scott Hicks
252503,David Mamet
252684,Jordan Melamed
252866,J.B. Rogers
253126,Mel Smith
253200,Fred Schepisi
253474,Roman Polanski
253556,Rob Bowman
253754,Stuart Baird
253798,Brendan Malloy
253798,Emmett Malloy
253840,Clare Peploe
253867,Roger Kumble
254099,Alan Cumming
254099,Jennifer Jason Leigh
254199,Roman Coppola
254455,Julio Medem
254686,Michael Haneke
255094,Jafar Panahi
255321,Stephen Frears
255477,Roberto Benigni
255653,Maria Ripoll
255798,Luke Greenfield
255819,John Singleton
256009,Guillermo del Toro
256276,Neil LaBute
256359,Rose Troche
256380,Bobby Farrelly
256380,Peter Farrelly
256408,Chris Hegedus
256408,Jehane Noujaim
256415,Andy Tennant
256524,Woody Allen
257044,Sam Mendes
257076,Clark Johnson
257106,Keenen Ivory Wayans
257360,Alexander Payne
257516,Wes Craven
257568,David McNally
257756,Carl Franklin
258000,David Fincher
258038,Louis C.K.
258068,Phillip Noyce
258153,Andrew Niccol
258273,Nicole Holofcener
258463,Doug Liman
258470,Blair Hayes
258760,Christian Zübert
258816,Paul McGuigan
259153,Craig R. Baxley
259288,Tom Shadyac
259324,Mark Steven Johnson
259393,Ray Lawrence
259446,Joel Zwick
259484,Charles Stone III
259685,Brent Maddock
259711,Cameron Crowe
259974,Jeff Nimoy
259974,Mamoru Hosoda
259974,Bob Buchholz
259974,Shigeyasu Yamauchi
260414,István Szabó
260866,Gary Fleder
260991,Park Chan-wook
261289,Reginald Hudlin
261392,Kevin Smith
261983,Brad Anderson
262210,Roger Gnoan M'Bala
262240,Jonas Mekas
262396,Franc. Reyes
262432,David Gordon Green
262911,Bart Freundlich
263124,Laís Bodanzky
263488,Victor Salva
263725,Sandra Goldbacher
263734,Paul Gross
263757,Boaz Yakin
264150,Bruno Barreto
264323,Tim Sullivan
264395,John McTiernan
264464,Steven Spielberg
264472,Roger Michell
264578,George Butler
264616,Bill Paxton
264761,Charles Herman-Wurmfeld
264796,Irwin Winkler
264935,Barbet Schroeder
265029,Joe Roth
265086,Ridley Scott
265087,Gil Junger
265208,Luke Greenfield
265298,Shawn Levy
265307,George Hickenlooper
265343,Mira Nair
265349,Mark Pellington
265459,Mark Romanek
265591,Adam Larson Broder
265591,Anthony Abrams
265632,Chuck Sheetz
265651,Liliana Cavani
265662,John Lee Hancock
265666,Wes Anderson
265713,Billy Morrissette
265808,Bruce McCulloch
265930,Gabriele Muccino
266308,Kinji Fukasaku
266391,Peter Bogdanovich
266452,Danny DeVito
266465,F. Gary Gray
266489,Danny DeVito
266543,Lee Unkrich
266543,Andrew Stanton
266697,Quentin Tarantino
266915,Brett Ratner
266987,Tony Scott
267287,Mamoru Oshii
267626,Kathryn Bigelow
267804,James Wong
267891,Barry W. Blaustein
267913,Raja Gosnell
268126,Spike Jonze
268200,Richard Dutcher
268380,Chris Wedge
268380,Carlos Saldanha
268397,John A. Davis
268690,Jill Sprecher
268695,Simon Wells
268978,Ron Howard
268995,Frank Darabont
269095,Michael Caton-Jones
269329,Claude Miller
269341,Mark Brown
269347,William Friedkin
269389,Josef Fares
269499,Yvan Attal
269743,Bong Joon Ho
269746,Ming-liang Tsai
270259,Patrick Stettner
270288,George Clooney
270560,Craig Shapiro
270688,Lynn Hershman-Leeson
270707,Jonathan Demme
270933,Yoshiyuki Takei
270933,Kazuki Akane
270980,David Zucker
271027,Chris Nahon
271211,Helen Stickler
271219,Gary Winick
271259,Anthony Russo
271259,Joe Russo
271263,Seth Kearsley
271367,Ellory Elkayem
271668,Dennis Dugan
271946,Teddy Chan
272020,Rod Lurie
272045,Will Vinton
272152,Iain Softley
272207,Joe Carnahan
272338,Paul Thomas Anderson
273253,Jacob Kornbluth
273253,Josh Kornbluth
273300,Joel Hopkins
273435,Atom Egoyan
273517,Jaume Balagueró
273646,Erich Neuberg
273799,Tim Hill
273923,Jake Kasdan
273982,Mars Callahan
274155,Étienne Chatiliez
274166,Peter Howitt
274309,Michael Winterbottom
274407,Franco Zeffirelli
274497,Ferzan Özpetek
274558,Stephen Daldry
274711,Daniel Algrant
274812,Steven Shainberg
275022,Tamra Davis
275067,Larry Fessenden
275083,Sung-su Kim
275230,Hiroyuki Kitakubo
275277,Hiroyuki Okiura
275277,Tensai Okamura
275277,Yoshiyuki Takei
275277,Shin'ichirô Watanabe
275309,Stacy Peralta
275491,Pedro Almodóvar
275688,Rich Murray
275719,Richard Linklater
275773,Ryûhei Kitamura
275847,Dean DeBlois
275847,Chris Sanders
276501,Xiaoshuai Wang
276751,Paul Weitz
276751,Chris Weitz
276816,David Twohy
276830,Jan Kounen
276919,Lars von Trier
277027,Jessie Nelson
277296,Chuck Russell
277371,Joel Gallen
277434,Randall Wallace
277909,Bill Plympton
277941,Gregor Jordan
278295,Kevin Bray
278435,Michael Apted
278488,Jesse Dylan
278500,Oliver Parker
278504,Christopher Nolan
278731,David Cronenberg
278736,Jan Harlan
278823,Woody Allen
279064,Petter Næss
279065,Laurent Cantet
279077,Takeshi Ando
279077,Masahiko Ôtsuka
279077,Kazuya Tsurumaki
279077,Shôji Saeki
279077,Ken Andô
279111,Ron Maxwell
279113,Miguel Arteta
279331,Ron Shelton
279493,Malcolm D. Lee
279778,Callie Khouri
279781,Wallace Wolodarsky
279889,John Pasquin
279967,Lynne Southerland
279967,Darrell Rooney
280030,Robin Budd
280030,Donovan Cook
280380,Luis Mandoki
280424,Julie Davis
280453,Michael Vejar
280460,Bob Dolman
280477,Justin Lin
280486,Joel Schumacher
280491,Paul Greengrass
280590,Steven Brill
280609,Neil Marshall
280653,Costa-Gavras
280665,Brian De Palma
280696,Alex Proyas
280707,Robert Altman
280720,Daisy von Scherler Mayer
280760,Burr Steers
280778,Richard Eyre
281322,Walter Hill
281358,Adam Shankman
281364,Gérard Krawczyk
281373,Brian Levant
281686,Don Coscarelli
281724,Angela Christlieb
281724,Stephen Kijak
281820,Neil Jordan
282209,Jonathan Liebesman
282687,Stephen Herek
282698,Todd Louiso
282744,Steve Barron
282768,Alan Taylor
282856,Scott J. Gill
282864,Carlos Bolado
282864,B.Z. Goldberg
282864,Justine Shapiro
283003,Jonas Åkerlund
283026,John Polson
283084,Jay Russell
283111,Walt Becker
283139,Peter Kosminsky
283160,Christian Duguay
283426,Steve Trenbirth
283431,Mohsen Makhmalbaf
283509,Danis Tanovic
283530,Michael Hoffman
283632,Robert Harmon
283832,François Ozon
283851,Michael Kruzan
283877,Morgan J. Freeman
283883,Claude Lelouch
283897,Robert Duvall
283900,Cédric Klapisch
284262,Stephanie Black
284363,Jirí Menzel
284490,Tom Dey
284492,Sergey Bodrov
284837,Mark Mylod
284850,Jordan Susman
285005,Takashi Miike
285175,Barbara Kopple
285441,Zacharias Kunuk
285462,Mort Nathan
285492,Andrzej Sekula
285531,Lawrence Kasdan
285627,Karen Disher
285742,Marc Forster
285823,Robert Rodriguez
285861,Richard Kwietniowski
286106,M. Night Shyamalan
286112,Stephen Chow
286162,Pete Jones
286179,John Sayles
286244,Sylvain Chomet
286261,Mike Leigh
286476,Vladimír Michálek
286499,Gurinder Chadha
286516,Emanuele Crialese
286635,Ka-Fai Wai
286635,Johnnie To
286716,Ang Lee
286751,Kiyoshi Kurosawa
286788,Dennie Gordon
286947,Gavin Grazer
287467,Pedro Almodóvar
287471,Dover Koshashvili
287645,Christine Jeffs
287717,Robert Rodriguez
287839,Greg Yaitanes
287969,James Robinson
287978,Mark Steven Johnson
288045,Gordon Chan
288330,Ondrej Trojan
288439,Guy Ferland
288477,Steve Beck
289043,Danny Boyle
289408,Genndy Tartakovsky
289408,Craig McCracken
289765,Brett Ratner
289848,Harold Ramis
289879,J. Mackye Gruber
289879,Eric Bress
289944,Nicolas Winding Refn
289992,Alan Parker
290002,Jay Roach
290095,Kevin Donovan
290145,Karen Moncrieff
290210,Menno Meyjes
290329,Takashi Miike
290334,Bryan Singer
290661,Ulrich Seidl
290673,Gaspar Noé
290823,Babak Payami
290879,Chatrichalerm Yukol
291341,Barry Skolnick
291350,Satoshi Kon
291502,Guy Ritchie
291579,Laetitia Colombani
292506,Roger Donaldson
292542,Juan José Campanella
292644,Roger Avary
292886,Álex de la Iglesia
292963,Sidney Lumet
293007,Hector Babenco
293088,Lucy Walker
293416,Rintarô
293508,Joel Schumacher
293564,Brett Ratner
293662,Louis Leterrier
293662,Corey Yuen
293715,Jae-young Kwak
293815,Marcus Raboy
294357,Martin Campbell
294870,Chris Columbus
295178,Jay Roach
295238,Rebecca Miller
295254,William Malone
295289,Chris Koch
295297,Chris Columbus
295427,Perry Andelin Blake
295552,Sturla Gunnarsson
295700,Rob Schmidt
295701,Rob Cohen
295721,Gérard Krawczyk
296042,Takashi Miike
296166,Patricia Cardoso
296310,Alastair Fothergill
296572,David Twohy
297037,Rick Famuyiwa
297144,James Cameron
297181,Betty Thomas
297284,Renny Harlin
297721,Shunji Iwai
297814,Bruce Lee
297814,John Little
297884,Todd Haynes
298130,Gore Verbinski
298148,Kelly Asbury
298148,Conrad Vernon
298148,Andrew Adamson
298203,Curtis Hanson
298228,Niki Caro
298296,Bob Misiorowski
298388,Phil Vischer
298388,Mike Nawrocki
298408,Lisa Cholodenko
298482,Vincenzo Natali
298504,Nick Hurran
298744,Paul Schrader
298798,Finn Taylor
298814,Jon Amiel
298845,Jim Sheridan
298856,Bruce Beresford
299117,Dylan Kidd
299458,David Gordon Green
299658,Rob Marshall
299930,Martin Brest
299977,Yimou Zhang
300015,Tim Fywell
300051,Kevin Smith
300140,Lukas Moodysson
300214,Lynne Ramsay
300274,Lorene Machado
300453,Raja Amari
300471,David Dobkin
300532,John Stockwell
300556,Richard Donner
301167,Takashi Miike
301199,Stephen Frears
301357,Wolfgang Becker
301414,Patrice Leconte
301429,Tae-gyun Kim
301470,Victor Salva
301684,Shane Meadows
301727,Michel Debats
301727,Jacques Perrin
301727,Jacques Cluzaud
301976,Matthew Ryan Hoge
302585,Michael Dowse
302640,Tom Brady
302674,Gus Van Sant
302886,Todd Phillips
303353,Brett Morgen
303353,Nanette Burstein
303361,Lucky McKee
303714,Tim Story
303785,Deepa Mehta
303816,Eli Roth
303933,Charles Stone III
304081,AJ Schnack
304141,Alfonso Cuarón
304229,Sue Brooks
304262,Takashi Miike
304328,Ed Solomon
304415,Mike Newell
304669,Michael Lembeck
305206,Shari Springer Berman
305206,Robert Pulcini
305224,Peter Segal
305357,McG
305396,John Stainton
305669,Adam Shankman
305711,Shawn Levy
306047,David Zucker
306685,Andrzej Bartkowiak
306734,James Ivory
306841,Jim Fall
307076,Aku Louhimies
307109,Larry Blamire
307197,Jean-Xavier de Lestrade
307351,Alex Steyermark
307385,Thomas Riedelsheimer
307453,Bibo Bergeron
307453,Vicky Jenson
307453,Rob Letterman
307479,Steven Soderbergh
307901,Spike Lee
307987,Terry Zwigoff
308055,Emilio Estevez
308152,Fabrice Canepa
308152,Jean-Baptiste Andrea
308208,Wych Kaosayananda
308379,Hideo Nakata
308383,Robert Benton
308476,Aleksandr Rogozhkin
308488,Michael Almereyda
308506,John Schultz
308508,Dana Brown
308514,Louis Pepe
308514,Keith Fulton
308644,Marc Forster
308808,J.T.S. Moore
308878,Neil LaBute
309377,Clint Eastwood
309530,Peyton Reed
309593,David R. Ellis
309698,James Mangold
309820,Eric Till
309912,Douglas McGrath
309987,Bernardo Bertolucci
310149,Shinsuke Sato
310154,Michael Winterbottom
310203,Francis Veber
310281,Christopher Guest
310357,Glen Morgan
310775,Park Chan-wook
310793,Michael Moore
310910,James Foley
311110,Fred Schepisi
311113,Peter Weir
311289,Andrew Davis
311320,André Heller
311320,Othmar Schmiderer
311361,Lee Demarbre
311429,Stephen Norrington
311519,Aki Kaurismäki
311648,Peter Hedges
312004,Nick Park
312004,Steve Box
312318,James Hanlon
312318,Jules Naudet
312318,Gédéon Naudet
312329,Charles S. Dutton
312528,Bo Welch
312549,Joel Schumacher
312843,Sion Sono
312848,Alexandra Pelosi
312848,Aaron Lubarsky
312941,Toe Yuen
313196,Carlos Carrera
313443,Carl Franklin
313542,Gary Fleder
313670,Ken Loach
313737,Marc Lawrence
313792,Woody Allen
313911,Harald Zwart
314121,Javier Fesser
314166,Tuck Tucker
314331,Richard Curtis
314353,Antoine Fuqua
314412,Isabel Coixet
314431,Mark Herman
314498,Brian Robbins
314630,Alan Rudolph
314725,Paul Justman
314786,Andrew Fleming
314979,Michael Rymer
315152,Gérard Bitton
315152,Michel Munz
315297,Philip Kaufman
315327,Tom Shadyac
315543,Susanne Bier
315733,Alejandro G. Iñárritu
315824,George Armitage
315983,Vadim Perelman
316188,Peter Sollett
316356,Kevin Costner
316396,P.J. Hogan
316465,Michael Tollin
316654,Sam Raimi
316732,Tim Story
317132,Wayne Wang
317198,Beeban Kidron
317219,John Lasseter
317219,Joe Ranft
317226,Bahman Ghobadi
317248,Fernando Meirelles
317248,Kátia Lund
317303,Steve Carr
317648,Joe Johnston
317676,Uwe Boll
317705,Brad Bird
317740,F. Gary Gray
317842,Nir Bergman
317910,Errol Morris
317919,J.J. Abrams
318081,Peter Hyams
318155,Joe Dante
318155,Eric Goldberg
318202,Nicolas Philibert
318283,Rob Reiner
318374,Wayne Kramer
318403,Bradley Raymond
318411,Peter Mullan
318462,Walter Salles
318627,Alexander Witt
318649,Breck Eisner
318761,Mike Mills
318974,John Lee Hancock
319061,Tim Burton
319262,Roland Emmerich
319343,Jon Favreau
319524,Clare Kilner
319769,Fernando León de Aranoa
319829,Larry Charles
319901,Ka-Fai Wai
319901,Johnnie To
319970,David Carson
320193,Lee Chang-dong
320244,Fenton Bailey
320244,Randy Barbato
320661,Ridley Scott
320691,Len Wiseman
321442,Steve Anderson
322259,John Singleton
322330,Mark Waters
322589,Bille Woodruff
322659,Michael Polish
322725,Matteo Garrone
322802,Jeff Tremaine
323033,Peter Howitt
323250,Roger Gould
323250,Pete Docter
323572,Linda Mendoza
323642,Francis Glebas
323807,Gabriele Muccino
323872,Bent Hamer
323944,Billy Ray
324080,Mark Moskowitz
324127,E. Elias Merhige
324133,François Ozon
324216,Marcus Nispel
324554,Paul McGuigan
324941,Jim Kammerud
324941,Brian Smith
325055,Christine Jeffs
325258,Sam Weisman
325537,Chris Rock
325655,Oxide Chun Pang
325655,Danny Pang
325703,Jan de Bont
325710,Edward Zwick
325805,Ridley Scott
325980,Gore Verbinski
326208,Bronwen Hughes
326306,Eugene Jarecki
326769,Reggie Rock Bythewood
326856,Barry Levinson
326905,John Dahl
326977,Gabriele Salvatores
327036,David Raynr
327056,Clint Eastwood
327084,Karey Kirkpatrick
327084,Tim Johnson
327137,Tim McCanlies
327162,Frank Oz
327210,Robert Shallcross
327247,Howard Deutch
327437,Frank Coraci
327554,Pitof
327597,Henry Selick
327679,Tommy O'Haver
327698,Sean McNamara
327850,Peter Berg
327919,Paul Feig
327920,Sam Jones
328099,John Whitesell
328107,Tony Scott
328132,Hannu Tuomainen
328538,Catherine Hardwicke
328589,Audrey Wells
328802,Claude Lelouch
328802,Danis Tanovic
328802,Ken Loach
328802,Samira Makhmalbaf
328802,Youssef Chahine
328802,Mira Nair
328802,Amos Gitai
328802,Idrissa Ouedraogo
328802,Alejandro G. Iñárritu
328802,Sean Penn
328802,Shôhei Imamura
328828,Jesse Dylan
328832,Kôji Morimoto
328832,Mahiro Maeda
328832,Peter Chung
328832,Shin'ichirô Watanabe
328832,Yoshiaki Kawajiri
328832,Andrew R. Jones
328832,Takeshi Koike
328880,Robert Walker
328880,Aaron Blaise
328955,Merzak Allouache
328962,Christian Charles
329028,Troy Miller
329101,Ronny Yu
329388,François Dupeyron
329575,Gary Ross
329691,Joseph Kahn
329717,Ron Shelton
329737,Kirk R. Thatcher
329767,Lone Scherfig
329774,Lee Tamahori
330069,C.B. Harding
330099,Vincent Gallo
330111,Alex De Rakoff
330229,Takeshi Kitano
330373,Mike Newell
330500,Takashi Shimizu
330602,Émile Gaudreault
330702,Sergio Castellitto
330793,Jonathan Hensleigh
330829,Marty Callner
331468,Mike Figgis
331632,Raja Gosnell
331811,Greg Marcks
331933,Stephen Herek
331953,Jay Chandrasekhar
332047,Peter Farrelly
332047,Bobby Farrelly
332280,Nick Cassavetes
332375,Brian Dannelly
332379,Richard Linklater
332452,Wolfgang Petersen
332639,Kaige Chen
332658,John Crowley
333766,Zach Braff
333780,Charles Herman-Wurmfeld
334029,Scott Hamilton Kennedy
334405,Jeffrey Blitz
334416,Steve James
334541,S.S. Wilson
334965,Damon Santostefano
335013,Robert Altman
335119,Peter Webber
335121,Nick Hamm
335121,Frank M. Calo
335245,Ethan Coen
335245,Joel Coen
335266,Sofia Coppola
335345,Mel Gibson
335438,Todd Phillips
335559,Robert Luketic
335563,James Cox
337103,Olivier Dahan
337563,Gary Winick
337579,Kevin Rodney Sullivan
337697,Martha Coolidge
337721,Charles Martin Smith
337741,Nancy Meyers
337824,Bruce Beresford
337876,Jonathan Glazer
337909,Nigel Cole
337917,Bart Freundlich
337921,David R. Ellis
337930,Hugo Rodríguez
337960,Jeff Balsmeyer
337978,Len Wiseman
338013,Michel Gondry
338075,David Caffrey
338077,Casey La Scala
338094,Rob Minkoff
338095,Alexandre Aja
338096,Guy Ferland
338135,Denys Arcand
338188,Ron Howard
338216,Curtis Hanson
338325,Paul Abascal
338337,John Woo
338348,Robert Zemeckis
338427,Anand Tucker
338459,Robert Rodriguez
338466,Bobby Farrelly
338466,Peter Farrelly
338512,Jean-Jacques Annaud
338526,Stephen Sommers
338564,Andrew Lau
338564,Alan Mak
338751,Martin Scorsese
338763,Kinji Fukasaku
338763,Kenta Fukasaku
339034,Robert Iscove
339135,Ringo Lam
339291,Brad Silberling
339412,Charles Stone III
339419,Michael Burke
339579,Takashi Yamazaki
339840,Michael Spierig
339840,Peter Spierig
340012,István Szabó
340163,Florent-Emilio Siri
340377,Tom McCarthy
340468,José Padilha
340468,Felipe Lacerda
340477,John Kent Harrison
340855,Patty Jenkins
342167,Todd Graff
342172,Andrew Jarecki
342213,Oliver Stone
342258,Louis Leterrier
342272,Thomas Vinterberg
342275,Richard LaGravenese
342275,Ted Demme
342492,Anders Thomas Jensen
342735,Lars von Trier
342804,Jonathan Karsh
343121,Lauren Lazin
343135,John Hamburg
343168,Bill Siegel
343168,Sam Green
343660,Peter Segal
343663,Michelangelo Antonioni
343663,Steven Soderbergh
343663,Kar-Wai Wong
343737,Robert De Niro
343818,Alex Proyas
344510,Jean-Pierre Jeunet
345032,Gianni Amelio
345061,Michael Winterbottom
345549,Pen-Ek Ratanaruang
345551,C. Jay Cox
345853,Jannik Johansen
345950,Mark Osborne
345950,Stephen Hillenburg
346091,Richard Ray Perez
346091,Joan Sekler
346156,Kerry Conran
346336,Marco Tullio Giordana
346491,Oliver Stone
346578,Jennifer Graves
346578,Tim Maltby
346578,Curt Geda
347149,Hayao Miyazaki
347246,Mamoru Oshii
347540,Joe Maggio
347618,Hiroyuki Morita
347791,Jim Malone
347791,Kunihiko Yuyama
347840,David Lynch
348121,Katsuhiro Ôtomo
348124,Bobs Gannaway
348124,Tony Craig
348150,Bryan Singer
348333,Rob McKittrick
348593,Tod Williams
348836,Mathieu Kassovitz
349169,Daniel Taplitz
349205,Shawn Levy
349416,Michael Clancy
349467,Joe Roth
349683,Antoine Fuqua
349710,Jay Russell
349825,Gavin O'Connor
349903,Steven Soderbergh
350028,Garry Marshall
350258,Taylor Hackford
350261,Lasse Hallström
350934,Andrew R. Jones
351283,Tom McGrath
351283,Eric Darnell
351817,Yôji Yamada
351977,Kevin Bray
352248,Ron Howard
352277,Irwin Winkler
352343,Ferzan Özpetek
352465,Takashi Miike
352520,Stephen Hopkins
353324,Lance Mungia
353489,Brett Sullivan
353969,Bong Joon Ho
354766,Ernest R. Dickerson
354899,Michel Gondry
355295,Terry Gilliam
355702,Catherine Hardwicke
355987,Mikael Salomon
356150,Alec Berg
356150,Jeff Schaffer
356150,David Mandel
356470,Mark Rosman
356618,Joseph Ruben
356634,Peter Hewitt
356680,Thomas Bezucha
356721,David O. Russell
356910,Doug Liman
356999,Alain Resnais
357110,Rebecca Miller
357277,Rob Bowman
357413,Adam McKay
357470,Kyle Rankin
357470,Efram Potelle
357507,Stephen Kay
358082,Carlos Saldanha
358082,Chris Wedge
358135,Peter Chelsom
358273,James Mangold
358349,Kevin Allen
358456,Shaun Monson
359013,David S. Goyer
359423,Michael Mayer
359950,Ben Stiller
360009,David Mamet
360130,David Gordon Green
360139,Andy Cadiff
360201,Richard Loncraine
360323,Bobby Moresco
360486,Francis Lawrence
360717,Peter Jackson
361089,Gary Chapman
361127,Nicole Kassell
361309,John Curran
361411,Gurinder Chadha
361462,Mark Hamill
